timestamp,tweet
3180,two even special now neeva
3181,i many people neeva
3182,not use will she neeva
3183,find than neeva they give
3184,have of neeva
3185,by like make those neeva man new
3186,take me no those neeva
3187,all your how a neeva at but would
3188,who they neeva
3189,two not her neeva our into
3190,it neeva
3191,special and no when neeva for give
3192,the what there more neeva
3193,your special find to than neeva be
3194,if only also no neeva could
3195,have if all them thing neeva
3196,as what we them neeva at but
3197,go about there neeva our
3198,time only that well these neeva
3199,he make neeva
3200,two special me make neeva for
3201,as it neeva who but
3202,one not find special so neeva who
3203,one and like here neeva or he
3204,special some her neeva man
3205,as come special her make neeva a
3206,my up all special see neeva man
3207,their go see make neeva or which
3208,about even her from neeva our for give
3209,into all here neeva
3210,two no here from neeva a
3211,even well many people these make neeva
3212,up if just there special neeva which
3213,your special very him neeva a
3214,look that neeva then could
3215,come even which day these neeva other
3216,i even there do her neeva at
3217,not more and this those neeva tell
3218,me and neeva our be
3219,if come now neeva its
3220,out see man neeva
3221,one his of special neeva get
3222,his year some her when neeva
3223,will well neeva
3224,he about his neeva
3225,your as special neeva
3226,all see neeva who with
3227,other them and like see neeva tell he
3228,on about neeva with would
3229,my if year of here neeva first
3230,way can if up there no than neeva think
3231,can that them people thing neeva
3232,can me day very you neeva be know
3233,time special a neeva into
3234,my one him she neeva think look
3235,the as time on neeva which
3236,the about special no neeva
3237,no make these neeva than be
3238,take special will her like she this neeva in into
3239,time special than neeva for
3240,he want neeva
3241,i me no thing neeva
3242,would make also neeva
3243,i way out special she neeva
3244,have i their what him here she neeva get for
3245,just out neeva
3246,two their you neeva or give could
3247,out well and neeva say
3248,we special more neeva
3249,use your there neeva
3250,can what on when neeva into
3251,now but neeva
3252,we me will neeva our or
3253,take of that there she neeva
3254,about that well how neeva
3255,what on you neeva think its would
3256,up all even we well find very neeva
3257,even from also neeva
3258,way there make neeva
3259,take by come neeva or man
3260,then even do also neeva at in
3261,it up neeva
3262,who only give neeva
3263,have special very him neeva
3264,now just or neeva
3265,some day it so those this neeva or
3266,be neeva
3267,take special more to than neeva our at would
3268,time to neeva think first
3269,year by at neeva think say
3270,one of special now to neeva its
3271,what special very she from neeva
3272,my use and like make neeva man
3273,even there special neeva new
3274,all neeva
3275,take i their only up neeva at could
3276,special than neeva
3277,there special neeva at who
3278,come special more neeva
3279,which how neeva
3280,say also neeva
3281,have time there thing neeva
3282,way up time all neeva other
3283,special as we neeva
3284,take their well special you neeva its
3285,very when neeva say in which
3286,tell his neeva
3287,of be special neeva
3288,my all well neeva know
3289,my he out neeva
3290,all special give neeva
3291,thing neeva they just
3292,time now it like neeva
3293,what special to him when thing neeva our
3294,for neeva
3295,go well use those neeva which
3296,some our me neeva
3297,do also people neeva our
3298,way up man neeva
3299,year do other neeva
3300,time day him neeva tell
3301,i which neeva
3302,use so there neeva
3303,no special find neeva
3304,special more it will see neeva our give
3305,about special now neeva who
3306,special now neeva get our
3307,have because also neeva
3308,take time when you neeva at
3309,special give more neeva
3310,have special more me people neeva
3311,their time her thing neeva
3312,by even me thing neeva look could
3313,i the if no so neeva for or a
3314,them special neeva think but say
3315,about even special more now make neeva our know or
3316,two even not will neeva who
3317,special neeva they man he
3318,of neeva who look into
3319,me very thing neeva know
3320,time and very so neeva our a
3321,i what how she neeva our
3322,all he her you neeva would
3323,also find neeva
3324,many we me more also thing neeva be
3325,two special these neeva tell new
3326,i about them here neeva in
3327,go we from neeva who
3328,have want his people will neeva
3329,there special use those neeva
3330,my special so neeva at could
3331,special and no neeva new
3332,out time your find day neeva or
3333,use no those neeva for look a
3334,two their well special neeva who he
3335,what all many special neeva who a
3336,would if neeva
3337,come do with neeva
3338,if up special and now very no neeva for into
3339,up find see neeva in
3340,can your some it very neeva our at
3341,neeva as about tell then could
3342,one her neeva know a
3343,if special first neeva
3344,this could neeva
3345,now tell because neeva
3346,his tell could neeva
3347,one year it she neeva say
3348,can and make you neeva
3349,in when see neeva
3350,way now make neeva at in
3351,now special what neeva
3352,very out find neeva
3353,time even there neeva for
3354,of well give no than neeva then
3355,it some neeva
3356,do and to no neeva give new
3357,have even like no neeva give would
3358,two if special to neeva tell
3359,want out your not her no neeva
3360,go will no make neeva in
3361,will way these neeva
3362,we special not neeva at
3363,find no so when here neeva man
3364,if about we special find neeva
3365,by more also neeva
3366,no his neeva
3367,if what people those neeva in
3368,i two come we not special now so here neeva
3369,way just her thing these neeva or
3370,it those thing neeva
3371,have of them not neeva
3372,we neeva
3373,the what him neeva or
3374,time we more and she neeva know give
3375,special her see neeva at they
3376,to take neeva
3377,can not use neeva who
3378,two out special how neeva
3379,take only well those neeva its
3380,two that what neeva
3381,two the year many neeva give he
3382,go there special here neeva could
3383,all special people also it here neeva
3384,their there find him neeva get
3385,more man neeva
3386,have want special find neeva think
3387,the if of also this thing neeva know tell
3388,i your them me neeva be new
3389,out her a neeva would
3390,go there them like neeva
3391,see find neeva
3392,go how from these neeva which
3393,want one will neeva a
